MovieId|Title|ReleasedYear|Western|Crime|Mystery|Romance|Children's|Horror|Drama|Fantasy|Sci-Fi|Film-Noir|Thriller|Adventure|War|Musical|Action|Comedy|Documentary|Animation|Synopsis|SentimentScore
2619|Mascara |1999|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|"Faced with the unexpected death of his estranged father -El Máscara- and the subsequent theft of his precious mask, Rubén -Mascarita- will find himself confronted with his past. Alongside his invincible bodyguard Tony ""The Cannibal"" and, an unexpected ally, he will have only one day to recover it and make amends with the memory of his father."|-0.4669801890850067
2620|This Is My Father |1998|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|When schoolteacher Kieran Johnson discovers that his father was not a French sailor (as he had been led to believe) but rather an Irish farmer, he looks to his mother for answers. When she refuses to provide any, Kieran travels to Ireland.|-0.6658267378807068
2621|Xiu Xiu: The Sent-Down Girl (Tian yu) |1998|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Young teen girl Xiu Xiu is sent away to a remote corner of the Sichuan steppes for manual labor in 1975 (sending young people to there was a part of Cultural Revolution in China). A year later, she agrees to go to even more remote spot with a Tibetan saddle tramp Lao Jin to learn horse herding.|-0.8659068942070007
2622|Midsummer Night's Dream, A |1999|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|The lovely Hermia is to wed Demetrius, but she truly cares for Lysander. Hermia's friend, Helena, is in love with Demetrius, while other romantic entanglements abound in the woods, with married fairy rulers Titania and Oberon toying with various lovers and each other.|-0.3955974578857422
2623|Trippin' |1999|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|To rekindle their marriages, best friends-turned-in-laws Shanthi and Jennifer plan a couples' getaway. But it comes with all kinds of surprises.|0.8785481452941895
2624|After Life |1998|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|On a cold Monday morning, a group of counselors clock in at an old-fashioned social services office. Their task is to interview the recently deceased, record their personal details, then, over the course of the week, assist them in choosing a single memory to keep for eternity.|-0.3800411820411682
2625|Black Mask (Hak hap) |1996|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|Tsui escapes from a super soldier project and plans to lead a peaceful life. However, when his former comrades go on a violent crime spree, he takes it upon himself to end their reign of terror.|0.4690249562263489
2626|Edge of Seventeen |1998|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|1|0|0|Two high school girls are best friends until one dates the other's older brother, who is totally his sister's nemesis.|-0.7419328093528748
2627|Endurance |1998|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|Documentary on the Shackleton Antartic expedition. A retelling of Sir Ernest Shackleton's ill-fated expedition to Antarctica in and the crew of his vessel 'The Endurance', which was trapped in the ice floes and frigid open ocean of the Antarctic in 1914. Shackleton decided, with many of his crew injured and weak from exposure and starvation, to take a team of his fittest men and attempt to find help. Setting out in appalling conditions with hopelessly inadequate equipment, they endured all weather and terrain and finally reached safety. Persuading a local team of his confidence that the abandoned team would still be alive, he set out again to find them. After almost 2 years trapped on the ice, all members of the crew were finally rescued.|-0.8508232831954956
2628|Star Wars: Episode I - The Phantom Menace |1999|0|0|0|0|0|0|0|1|1|0|0|1|0|0|1|0|0|0|Anakin Skywalker, a young slave strong with the Force, is discovered on Tatooine. Meanwhile, the evil Sith have returned, enacting their plot for revenge against the Jedi.|-0.5843436121940613
2629|Love Letter, The |1999|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|Bombing case at Nichiuri TV in autumn. The Satsuki Cup, which crowns the winner of Japan's Hyakunin Isshu, is currently being filmed inside the facility. The incident results in a big commotion and, while the building is burning to ashes, the only people left inside are Hattori and Toyama Kazuha. They get rescued just in time by Conan , who rushes to the scene. Both the identity and purposes of the bomber are unknown.|-0.8741448521614075
2630|Besieged (L' Assedio) |1998|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|While in exile in Italy, an African woman finds herself trying to get back home and free her imprisoned husband. But the only man that can help her do so is in love with her.|-0.565914511680603
2631|Frogs for Snakes |1998|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|1|0|0|"A group of unemployed theater actors survive by working as illegal money collectors. The loan shark they are working for owns an Off-Broadway theater. As he decided to play ""American Buffalo"" there, a bloody battle for the favorite roles begin."|-0.7895276546478271
2632|Saragossa Manuscript, The (Rekopis znaleziony w Saragossie) |1965|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|During the Napoleonic wars, a Spanish officer and an opposing officer find a book written by the former's grandfather.|-0.6358337998390198
2633|Mummy, The |1932|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|Dashing legionnaire Rick O'Connell stumbles upon the hidden ruins of Hamunaptra while in the midst of a battle to claim the area in 1920s Egypt. It has been over three thousand years since former High Priest Imhotep suffered a fate worse than death as a punishment for a forbidden love—along with a curse that guarantees eternal doom upon the world if he is ever awoken.|-0.8255051970481873
2634|Mummy, The |1959|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|Dashing legionnaire Rick O'Connell stumbles upon the hidden ruins of Hamunaptra while in the midst of a battle to claim the area in 1920s Egypt. It has been over three thousand years since former High Priest Imhotep suffered a fate worse than death as a punishment for a forbidden love—along with a curse that guarantees eternal doom upon the world if he is ever awoken.|-0.8255051970481873
2635|Mummy's Curse, The |1944|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|After being buried in quicksand for the past 25 years, Kharis is set free to roam the rural bayous of Louisiana, as is the soul of his beloved Princess Ananka, still housed in the body of Amina Mansouri, who seeks help and protection at a swamp draining project.|-0.48066282272338867
2636|Mummy's Ghost, The |1944|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|An Egyptian high priest travels to America to reclaim the bodies of ancient Egyptian princess Ananka and her living guardian mummy Kharis. Learning that Ananka's spirit has been reincarnated into another body, he kidnaps a young woman of Egyptian descent with a mysterious resemblance to the princess. However, the high priest's greedy desires cause him to lose control of the mummy...|-0.7146420478820801
2637|Mummy's Hand, The |1940|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|A couple of young, out-of-work archaeologists in Egypt discover evidence of the burial place of the ancient Egyptian princess Ananka. After receiving funding from an eccentric magician and his beautiful daughter, they set out into the desert only to be terrorized by a sinister high priest and the living mummy Kharis who are the guardians of Ananka’s tomb.|-0.7852193117141724
2638|Mummy's Tomb, The |1942|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|Those who have interfered with the Tomb of Ra-Antef are in terrible danger. Against expert advice, American showman and financial backer of the expedition, Alexander King, plans a world tour exhibiting this magnificent discovery from the ancient world but on the opening night the sarcophagus is void of its contents. The mummy has escaped to fulfill the dreadful prophesy and exact a violent and bloody revenge on all those who defiled his final resting place.|-0.9202629923820496
2639|Mommie Dearest |1981|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Renowned film star Joan Crawford's abuse towards Christina, her adopted daughter, intensifies as her professional and romantic relationships turn sour.|-0.9842007756233215
2640|Superman |1978|0|0|0|0|0|0|0|0|1|0|0|1|0|0|1|0|0|0|Fearing the actions of a god-like Super Hero left unchecked, Gotham City’s own formidable, forceful vigilante takes on Metropolis’s most revered, modern-day savior, while the world wrestles with what sort of hero it really needs. And with Batman and Superman at war with one another, a new threat quickly arises, putting mankind in greater danger than it’s ever known before.|-0.5965088605880737
2641|Superman II |1980|0|0|0|0|0|0|0|0|1|0|0|1|0|0|1|0|0|0|Three escaped criminals from the planet Krypton test the Man of Steel's mettle. Led by General Zod, the Kryptonians take control of the White House and partner with Lex Luthor to destroy Superman and rule the world. But Superman, who attempts to make himself human in order to get closer to Lois, realizes he has a responsibility to save the planet.|-0.7450339794158936
2642|Superman III |1983|0|0|0|0|0|0|0|0|1|0|0|1|0|0|1|0|0|0|Aiming to defeat the Man of Steel, wealthy executive Ross Webster hires bumbling but brilliant Gus Gorman to develop synthetic kryptonite, which yields some unexpected psychological effects in the third installment of the 1980s Superman franchise. Between rekindling romance with his high school sweetheart and saving himself, Superman must contend with a powerful supercomputer.|-0.8529213070869446
2643|Superman IV: The Quest for Peace |1987|0|0|0|0|0|0|0|0|1|0|0|1|0|0|1|0|0|0|With global superpowers engaged in an increasingly hostile arms race, Superman leads a crusade to rid the world of nuclear weapons. But Lex Luthor, recently sprung from jail, is declaring war on the Man of Steel and his quest to save the planet. Using a strand of Superman's hair, Luthor synthesizes a powerful ally known as Nuclear Man and ignites an epic battle spanning Earth and space.|-0.6931063532829285
2644|Dracula |1931|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|Jess Franco's version of the Bram Stoker classic has Count Dracula as an old man who grows younger whenever he dines on the blood of young maidens.|-0.5683180093765259
2645|Dracula |1958|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|Jess Franco's version of the Bram Stoker classic has Count Dracula as an old man who grows younger whenever he dines on the blood of young maidens.|-0.5683180093765259
2646|House of Dracula |1945|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|A scientist working on cures for rare afflictions, such as a bone softening agent made from molds to allow him to correct the spinal deformity of his nurse, finds the physical causes of lycanthropy in wolf-man Larry Talbot and of vampirism in Count Dracula, but himself becomes afflicted with homicidal madness while exchanging blood with Dracula.|-0.8092188239097595
2647|House of Frankenstein |1944|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|Deranged scientist, Gustav Niemann, escapes from prison and overtakes the director of a traveling chamber of horrors, soon reviving the infamous Count Dracula, the frozen Frankenstein Monster, and the Wolf Man.|-0.9576593637466431
2648|Frankenstein |1931|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|When Dr. Frankenstein is killed by a monster he created, his daughter and his lab assistant continue his experiments.|-0.8672347664833069
2649|Son of Frankenstein |1939|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|One of the sons of late Dr. Henry Frankenstein finds his father's ghoulish creation in a coma and revives him, only to find out the monster is controlled by Ygor who is bent on revenge.|-0.7998042106628418
2650|Ghost of Frankenstein, The |1942|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|Frankenstein's unscrupulous colleague, Dr. Bohmer, plans to transplant Ygor's brain so he can rule the world using the monster's body, but the plan goes sour when he turns malevolent and goes on a rampage.|-0.9700085520744324
2651|Frankenstein Meets the Wolf Man |1943|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|Grave robbers open the grave of the wolf man and awaken him. He doesn't like the idea of being immortal and killing people when the moon is full so tries to find Dr. Frankenstein, in the hopes that the doctor can cure him. Dr. Frankenstein has died; however, his monster is found.|-0.8295737504959106
2652|Curse of Frankenstein, The |1957|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|Baron Victor Frankenstein has discovered life's secret and unleashed a blood-curdling chain of events resulting from his creation: a cursed creature with a horrid face — and a tendency to kill.|-0.9818700551986694
2653|Son of Dracula |1943|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|"Carpathian Count Alucard is invited to the U.S. by a young heiress. Her boyfriend and local officials are suspicious of the newcomer, who is interested in the ""virile"" soil of the new world."|-0.5261868834495544
