MovieId|Title|ReleasedYear|War|Film-Noir|Thriller|Western|Crime|Action|Drama|Musical|Fantasy|Documentary|Sci-Fi|Animation|Mystery|Comedy|Children's|Adventure|Romance|Horror|Synopsis|Actors|Directors
1842|Illtown|1996|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|Dante and his girlfrend Micky run a very profitable drug operation in a seaside town, aided and abetted by a host of teens who sell the smack at discos around town, as well as by Lucas, a corrupt cop who's on the take. Their downfall comes when they suspect one of the boys, Pep, of ripping them off, and his accidental death causes disloyalty among the teens, who suspect Dante offed them. All of this is perfect for the return of Gabriel, a one-time partner of Dante, who has just been released from jail, and has an almost angelic demeanor and the certainty that he can fix everyone's lives.|['Michael Rapaport', 'Lili Taylor', 'Adam Trese', 'Kevin Corrigan', 'Angela Featherstone', 'Tony Danza', 'Isaac Hayes', 'Oscar Isaac', 'Paul Schulze', 'Eddie Kaye Thomas']|['Nick Gomez']
1843|Slappy and the Stinkers|1998|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|"Five 2nd-grade kids who don't follow strict rules by their school principal Brinway are dubbed ""Stinkers"" by him. On the class visit to an aquarium the Stinkers decide that a sea lion called Slappy doesn't feel too good there, ""free"" him, and plant him into Brinway's hot-tub."|['BD Wong', 'Bronson Pinchot', 'Jennifer Coolidge', 'Joseph Ashton', 'Gary LeRoi Gray', 'Carl Michael Lindner', 'Scarlett Pomers', 'Travis Tedford', 'Bodhi Elfman', 'Jamie Donnelly']|['Barnet Kellman']
1844|Live Flesh|1997|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|When Victor attempts to seduce Elena, all he gets for his trouble is a one-way, six-year ticket to prison, where he concentrates on strengthening his mind, his body... and his desire for vengeance on the man who put him there. After his release and still madly in love with her, Victor will stop at nothing to win her over even if means revenge, for Elena has married David, the cop who sent him to prison!|['Javier Bardem', 'Francesca Neri', 'Liberto Rabal', 'Ángela Molina', 'José Sancho', 'Penélope Cruz', 'Pilar Bardem', 'Álex Angulo', 'Mariola Fuentes', 'Yael Be', 'Josep Molins', 'Daniel Lanchas', 'María Rosenfeldt', 'Agustín Almodóvar', 'Antonio Henares', 'Diego de Paz', 'Félix Gómez', 'Matías Prats Sr.', 'Emilio Rodríguez', 'Elena Santonja', 'Gustavo Villapalos']|['Pedro Almodóvar']
1845|Zero Effect|1998|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|Daryl Zero is a private investigator and—along with his assistant, Steve Arlo—he solves impossible crimes and puzzles. Although Daryl's a master investigator, he doesn't know what to do with himself when he's not working; he has no social skills, writes bad music and drives Steve crazy.|"['Bill Pullman', 'Ben Stiller', ""Ryan O'Neal"", 'Kim Dickens', 'Angela Featherstone', 'Hugh Ross', 'Sarah DeVincentis', ""Matt O'Toole"", 'Michele Mariana', 'Robert Katims', 'Tyrone Henry', 'Aleta Barthell', 'Tapp Watkins', 'Wendy Westerwelle', 'Lauren Hasson', 'David Doty']"|['Jake Kasdan']
1846|Nil By Mouth|1997|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|The family of Raymond, his wife Val and her brother Billy live in working-class London district. Also in their family is Val and Billy's mother Janet and grandmother Kath. Billy is a drug addict and Raymond kicks him out of the house, making him live on his own. Raymond is generally a rough and even violent person, and that leads to problems in the life of the family.|['Ray Winstone', 'Kathy Burke', 'Charlie Creed-Miles', 'Laila Morse', 'Edna Doré', 'Chrissie Cotterill', 'Jon Morrison', 'Jamie Foreman', 'Neil Maskell', 'Steve Sweeney', 'Ronnie Fox', 'John Blundell', 'Sam Miller', 'Terry Rowley', 'Leah Fitzgerald', 'Sydney Golder', 'Kenan Hudaverdi', 'Everton Nelson', 'Franc Ashman', 'Ronnie Fox']|['Gary Oldman']
1847|Ratchet|1996|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Having missed several deadlines, and with the studio's attorneys hassling him, screenwriter Elliot Callahan (Tom Gilroy) takes the advice of his agent and rents a beachside house on the island Nantucket to find the peace and quiet he needs to get the creative juices flowing. There he meets the seriously intense Henry Carver (Matthew Dixon), who's written a screenplay he wants Callahan to read. Before long, Callahan suspects that Henry might be a serial killer writing about himself and that his screenplay is worth plagiarizing.|['Tom Gilroy', 'Margaret Welsh', 'Mitchell Lichtenstein', 'Nurit Koppel', 'Matthew Dixon', 'Neal Jones', 'Robert Whaley', 'John MacKay', 'David E. Dossey']|['John Johnson']
1848|Borrowers, The|1997|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|1|0|0|"The four-inch-tall Clock family secretly share a house with the normal-sized Lender family, ""borrowing"" such items as thread, safety pins, batteries and scraps of food. However, their peaceful co-existence is disturbed when evil lawyer Ocious P. Potter steals the will granting title to the house, which he plans to demolish in order to build apartments. The Lenders are forced to move, and the Clocks face the risk of being exposed to the normal-sized world."|['John Goodman', 'Mark Williams', 'Jim Broadbent', 'Celia Imrie', 'Flora Newbigin', 'Tom Felton', 'Raymond Pickard', 'Bradley Pierce', 'Aden Gillett', 'Doon Mackichan', 'Hugh Laurie', 'Ruby Wax', 'Andrew Dunford', 'Bob Goody', 'Patrick Monckton', 'Dick Ward', 'George Antoni', 'Alex Winter', 'Michael Hewitt', 'Simon Hewitt', 'David Freeman', 'Carolyn Allen', 'Ben Goodman', 'Stacey Gough', 'Allin Kempthorne']|['Peter Hewitt']
1849|Prince Valiant|1997|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|An Arthurian legend of young Prince Valiant, son of the King of Scandia. After the King is exiled by an evil leader, the Prince travels to Camelot to secure the aid of King Arthur in helping restore his family to power and prevent a plot by the Black Knight.|"['Stephen Moyer', 'Katherine Heigl', 'Thomas Kretschmann', 'Edward Fox', 'Udo Kier', 'Joanna Lumley', 'Ron Perlman', 'Warwick Davis', 'Karen Mayo-Chandler', ""Gavan O'Herlihy"", 'Ben Pullen', 'Walter Gotell', 'Anthony Hickox', 'Zach Galligan', 'Hamish Campbell-Robertson', 'Marcus Schenkenberg', 'Chesney Hawkes', 'Maldwyn Lloyd', 'Peri Callimanopulos', 'Matthew Downes', 'Guy Farley', 'George Morris', 'Jodie Kidd', 'Eddie Hocking', 'Ian Kessner', 'Christian Thornley', 'James Von Claer', 'Adrian Deadman', 'Richard Francis', 'Carl Austin', 'Kirsten Hartwig', 'Francois Patrick Le Hoang', 'Danny Moriarty', 'Hans Dieter Wenzel', 'Brendan Garst', 'Kenny Kahn', 'Jason McCameron', 'Ralph Remstedt', 'Julie Anne Rhodes', 'Lana Nanolina', 'Elli Dogmeaz', 'Annette Wutich', 'Afzala Bibi']"|['Anthony Hickox']
1850|I Love You, Don't Touch Me!|1998|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|"When it comes to relationships, the ""First Law of the Jungle"" prevails: You have to kiss a lot of frogs before finding a prince! Katie is just your average hopeless romantic searching for the ideal man in the vast no man's land of Los Angeles. When Katie rejects her smitten best friend Ben and instead falls for Richard, a sexy and sophisticated composer, she thinks she's finally found the romance of her life. But Katie is about to discover that ""Mr. Perfect"" isn't necessarily ""Mr. Right,"" and that, sometimes, a frog is really a prince in disguise!"|['Marla Schaffel', 'Mitchell Whitfield', 'Michael Harris', 'Meredith Scott Lynn', 'Jack McGee', 'Darryl Theirse', 'Julie Ariola', 'Nancy Sorel', 'Wally Kurth', 'Victor Raider-Wexler', 'Sara Van Horn', 'Debbie Munroe', 'Tim DeZarn', 'Janine Venable', 'Michael A. Candela', 'Ramesh Pandey', 'George Saunders', 'Jackie Debatin', 'Karen Neil', 'Julie Davis', 'Michael Dell', 'Matthew R. Eyraud', 'Tom Hodges', 'Mitchell Rose', 'Geoffrey Infeld', 'Mark St. James', 'Shannon McLeod', 'Melanie Wachsman', 'Julia Bruglio', 'Andrew Camp']|['Julie Davis']
1851|Leather Jacket Love Story|1997|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|Kyle is 18, an aspiring poet hoping to find inspiration by moving to the arty Silver Lake neighborhood of LA, and maybe love too. On day one, he finds a funky coffee shop, where he hopes to do some writing, but instead meets an older hunk.|['Sean Tataryn', 'Christopher Bradley', 'Geoff Moody', 'Héctor Mercado', 'Stephen J. McCarthy', 'Erin Krystle', 'Craig Olsen', 'Mink Stole', 'Nicholas Worth', 'William Butler', 'Worthie Meacham', 'Arlene Golonka', 'Dennis Larkin', 'Sophie Poster', 'Daniel Escobar', 'Bob Prest', 'Morris Kight', 'Steve Mateo', 'David Wolfson', 'Moist Towelette']|['David DeCoteau']
1852|Love Walked In|1998|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Two romantically involved down-and-out lounge singers get involved in a caper.|['Denis Leary', 'Terence Stamp', 'Aitana Sánchez-Gijón', 'Michael Badalucco', 'Danny Nucci', 'Gene Canfield', 'Marj Dusay', 'Neal Huff', 'J.K. Simmons', 'Justin Lazard', 'Rocco Sisto', 'Jimmy McQuaid', 'Murphy Guyer', 'Paul Eagle', 'Fiddle Viracola', 'Jeremy Webb', 'Gregory Scanlon', 'Gary DeWitt Marshall', 'D.C. Benny', 'Moira Kelly', 'Patrick Boll']|['Juan José Campanella']
1853|Alan Smithee Film: Burn Hollywood Burn, An|1997|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|Filmmaker Alan Smithee finds himself the unwilling puppet of a potentially bad big budget action film, for which he proceeds to steal the reels, and leaves the cast and crew in a frenzy.|"['Eric Idle', ""Ryan O'Neal"", 'Coolio', 'Chuck D', 'Sylvester Stallone', 'Whoopi Goldberg', 'Jackie Chan', 'Richard Jeni', 'Leslie Stefanson', 'Sandra Bernhard', 'Cherie Lunghi', 'Harvey Weinstein', 'Gavin Palone', 'MC Lyte', 'Gabriel Casseus', 'Marcello Thedford', 'Nicole Nagel', 'Stephen Tobolowsky', 'Erik King', 'Jim Piddock', 'Naomi Campbell', 'Marianne Muellerleile', 'Suli McCullough', 'Dina Spybey-Waters', 'Elaine Kagan', 'Robert Littman', 'Douglas Walker', 'Robin Ayers', 'Robin Dugger', 'Leslie Segar', 'Duane Davis', 'Hideo Kimura', 'Earl Kim Shiroma', 'Jesse Rambis', 'Christopher Kelley', 'Robert Evans', 'Joe Eszterhas', 'Robert Shapiro', 'Linnell Shapiro', 'Naomi Eszterhas', 'Larry King', 'Grant Shapiro', 'Peter Bart', 'Brent Shapiro', 'Dominick Dunne', 'Shane Black', 'Billy Bob Thornton', 'Jeremy Baka', 'Billy Barty', 'Mario Machado', 'Victor Drai', 'Lisa Canning', 'Stanley Ralph Ross', 'Gary Franklin', 'Alan Smith', 'John Corcoran', 'Norman Jewison']"|['Arthur Hiller', 'Alan Smithee']
1854|Kissing a Fool|1998|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|An egotistical television personality enlists the assistance of his best friend in putting the fidelity of his fiancé to the test in this amiable comedy of the sexes. Told in flashback, the film takes a familiar love-triangle scenario and gives it a bitter twist. With a bride who seems too good for either suitor, the film is sustained by one question - who will she choose?|['David Schwimmer', 'Jason Lee', 'Mili Avital', 'Bonnie Hunt', 'Vanessa Angel', 'Judy Greer', 'Kari Wuhrer', 'Frank Medrano', 'Bitty Schram', 'Jerry Springer', 'Sammy Sosa']|['Doug Ellin']
1855|Krippendorf's Tribe|1998|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|After squandering his grant money, despondent and recently widowed anthropologist James Krippendorf must produce hard evidence of the existence of a heretofore undiscovered New Guinea tribe. Grass skirts, makeup, and staged rituals transform his three troubled children into the Shelmikedmu, a primitive culture whose habits enthrall scholars. But when a spiteful rival threatens to blow the whistle on Krippendorf's ruse, he gets into the act as well.|['Richard Dreyfuss', 'Jenna Elfman', 'Zakes Mokae', 'Siobhan Fallon Hogan', 'Natasha Lyonne', 'Gregory Smith', 'Lily Tomlin', 'Stephen Root', 'Elaine Stritch', 'Mila Kunis', 'David Ogden Stiers', 'Doris Belack', 'Julio Oscar Mechoso', 'Amzie Strickland', 'Phil Leeds', 'Frances Bay', 'Susan Ruttan', 'Tom Poston', 'Penny Johnson Jerald', 'Bruce Jarchow', 'Wendy Worthington', 'Carl Michael Lindner', 'Barbara Williams', 'Sandy Martin', 'Lance Kinsey', 'Robin Karfo', 'Tim Halligan', 'Peter Tilden', 'Shashawnee Hall', 'Timothy Wells', 'Kari Leigh Floyd', 'Michael Steve Jones', 'Ian Busch', 'Grace Lee', 'Todd Cattell', 'Jacob  Handy', 'Zachary Handy', 'Chris Duque', 'Valerie Reid', 'Rachel Winfree', 'Suanne Spoke', 'Catherine Paolone', 'Bill Rosier', 'Robb Derringer', 'Laura Cayouette', 'China Brezner']|['Todd Holland']
1856|Kurt & Courtney|1998|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|After rocker Kurt Cobain's death, ruled a suicide, a film crew arrives in Seattle to make a documentary. Director Nick Broomfield talks to lots of people. Portraits emerge: a shy, slight Kurt, weary of touring, embarrassed by fame, hooked on heroin; an out-going Courtney, dramatic, controlling, moving from groupie to star.|['Nick Broomfield', 'Dylan Carlson', 'Kurt Cobain', 'El Duce', 'Larry Flynt', 'Tom Grant', 'Hank Harrison', 'Courtney Love', 'Sam Rubin', 'Vincent Schiavelli', 'Pat Smear']|['Nick Broomfield']
1857|Real Blonde, The|1997|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|An aspiring actor and his girlfriend handle life's frustrations, while his friend seeks fulfillment with a blonde.|['Matthew Modine', 'Catherine Keener', 'Daryl Hannah', 'Maxwell Caulfield', 'Elizabeth Berkley', 'Marlo Thomas', 'Bridgette Wilson-Sampras', 'Buck Henry', 'Christopher Lloyd', 'Kathleen Turner', 'Denis Leary', 'Beatrice Winde', 'John Tormey', 'Ali Wentworth', 'Debra McGrath', 'Nahanni Johnstone', 'Alex Appel', 'Steve Buscemi', 'Dave Chappelle', 'Landy Cannon', 'Katie Griffin', 'Missy Yager', 'Karen Woolridge', 'Daniel von Bargen']|['Tom DiCillo']
1858|Mr. Nice Guy|1997|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|A Chinese chef accidentally gets involved with a news reporter who filmed a drug bust that went awry and is now being chased by gangs who are trying to get the video tape.|"['Jackie Chan', 'Richard Norton', 'Miki Lee', 'Karen McLymont', 'Gabrielle Fitzpatrick', 'Vince Poletto', 'Barry Otto', 'Sammo Hung', 'Emil Chau Wah-Kin', 'Joyce Godenzi', 'Peter Houghton', 'Peter Lindsay', 'David Will No', 'Rachel Blakely', 'Judy Green', 'Stephen Friedrich', 'Stuart Richie', 'Jonathan Isgar', 'Kyne Sedgeman', 'Steve Kahlua', 'Matthew Trihey', 'Matthew Meersbergen', 'Les Uzice', 'Karl Ajami', 'Frederick MacClure', 'Bradley James Allan', ""Douglas 'Rocky' McDonald"", 'Paul Andreovski', 'David Baldwin', 'Kerry Blakeman', 'Marky Lee Campbell', 'Terry Carter', 'Dennis Lundin', 'Tony Doherty', 'Cameron Douglas', 'Paul Douglas', 'Stuart Ellis', 'Mark Fitzpatrick', 'Stuart Fraser', 'Michael Hammad', 'Habby Heske', 'Brent Houghton', 'Richard Huggett', 'Graham Jahne', 'Chris Kemp', 'Robert Lowe', 'Ian Mall', 'Izeqiel McCoy', 'Mike Menzies', 'Jason Murphy', 'Michael Noonan', 'George Novak', 'Grant Page', 'Puven Pather', 'Harry Pavlidis', 'George Popovich', 'Johnny Raaen', 'Joseph Sayah', 'Gary Shambrooke', 'Vess Svorcan', 'Davin Taylor', 'Darko Tuscan', 'Jade Weitering', 'Damon Young', 'Aaron Notarfrancesco', 'Jake Notarfrancesco', 'Frederick Miragliotta', 'Nick Carrafa', 'Rod Catteral', 'Ben Mitchell', 'Mark Neal', 'Jerome Pride', 'Keith Agius', 'Greg Jamieson', 'Matthew Dyktynski', 'Salik Silverstein', 'Lynne Murphy', 'Nicholas Bufalo', 'Shane Alexander', 'Carla Bonner', 'Chan Man-Ching', 'Andy Cheng', 'Glen Chin', 'Chong Laap Duk Sai Moon', 'Rocky Lai Keung-Kun', 'Nicky Li Chung-Chi', 'Mars', 'Dan Tucker']"|['Sammo Hung']
1859|Taste of Cherry|1997|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|A middle-aged Tehranian man, Mr. Badii is intent on killing himself and seeks someone to bury him after his demise. Driving around the city, the seemingly well-to-do Badii meets with numerous people, including a Muslim student, asking them to take on the job, but initially he has little luck. Eventually, Badii finds a man who is up for the task because he needs the money, but his new associate soon tries to talk him out of committing suicide.|['Homayoun Ershadi', 'Abdolrahman Bagheri', 'Safar Ali Moradi', 'Mir Hossein Noori', 'Elham Imani', 'Afshin Khorshid Bakhtiari', 'Ahmad Ansari']|['Abbas Kiarostami']
1860|Character (Karakter)|1997|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|In pre-WWII Holland, the penniless, illegitimate son of a powerful bailiff sets out to become a lawyer as he spends a lifetime struggling to prove his worth to his relentlessly spiteful father.|['Jan Decleir', 'Fedja van Huêt', 'Betty Schuurman', 'Tamar van den Dop', 'Victor Löw', 'Hans Kesting', 'Lou Landré', 'Bernard Droog', 'Frans Vorstman', 'Fred Goessens', 'Jasper Gottlieb', 'Marius Gottlieb', 'Pavlik Jansen op de Haar', 'Marisa van Eyle', 'Wim van der Grijn', 'Jaap Spijkers', 'Jos Verbist', 'Mark Rietman', 'Jack Hedley', 'Cas Jansen', 'Peter Paul Muller', 'Marcel Hensema', 'Janusz Chabior', 'Kazimierz Krzaczkowski', 'Marzena Kipiel-Sztuka']|['Mike van Diem']
1861|Junk Mail|1997|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|Dimwitted, somewhat misanthropic Oslo mail carrier Roy's quiet life changes dramatically on the day he steals a set of keys and lets himself into the apartment of a deaf woman who seems to be in trouble with a psychotic criminal. Though he doesn't know it at the time, his and her fate are about to intertwine and this is not going to be to his benefit.|['Robert Skjærstad', 'Andrine Sæther', 'Per Egil Aske', 'Eli Anne Linnestad', 'Trond Høvik', 'Ådne Olav Sekkelsten', 'Trond Fausa Aurvåg', 'Henriette Steenstrup', 'Bjørn Sundquist', 'Karl Sundby', 'Rolf Arly Lund', 'Geir Morstad', 'Rolf Dolven', 'Helge Sveen', 'Geir-Atle Johnsen', 'Henrik Høie', 'Harald Kolaas', 'Marit Syversen', 'John Ivar Bye', 'Runar Johannessen', 'Bentine Holm', 'Jan Zaborowski', 'Suzanne Paalgard', 'Lars Frogner']|['Pål Sletaune']
1862|Species II|1998|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|Having just returned from a mission to Mars, Commander Ross isn't exactly himself. He's slowly becoming a terrifying alien entity with one goal -- to procreate with human women! When countless women suffer gruesome deaths after bearing half-alien offspring, scientist Laura Baker and hired assassin Press Lennox use Eve, a more tempered alien clone, to find Ross and his brood. Before long Eve escapes to mate with Ross.|['Michael Madsen', 'Natasha Henstridge', 'Marg Helgenberger', 'Mykelti Williamson', 'George Dzundza', 'James Cromwell', 'Sarah Wynter', 'Justin Lazard', 'Myriam Cyr', 'Baxter Harris', 'Scott Morgan', 'Nancy La Scala', 'Raquel Gardner', 'Henderson Forsythe', 'Robert Hogan', 'Ted Sutton', 'Peter Boyle', 'Gwendolyn Briley-Strand', 'Valerie Karasek', 'Jane Beard', 'Nancy Young', 'Beau James', 'Tracy Metro', 'Irv Ziff', 'Melanie Bradshaw', 'Felicia Deel', 'Norman Aronovic', 'Kim Adams', 'Dustin Turner', 'Susan Duvall', 'Andreas Kraemer', 'Lauren Ziemski', 'Donna Sacco', 'Sondra Spriggs', 'Kevin Grantz', 'Zite Bidanie', 'Nat Benchley', 'Mike Gartland', 'John C. Pratt', 'John T. Scanlon', 'Herbert R. Schutt Jr.', 'Evelyn Ebo', 'Bill Boggs', 'Richard Belzer', 'Alesia Newman-Breen', 'Vincent Hammond', 'Monica Staggs', 'Jason Sweet', 'Michael Ahl', 'Sean Attebury', 'Matthew Boylan', 'Heidi Burger', 'Tim Carr', 'Gary Davis', 'Frank Faucette', 'Sean Floyd', 'Sarah Fragale', 'Byron Henderson', 'Liam Hughes', 'Brian Harrison', 'Julie Mabry', 'Karl Otter', 'Thomas Reid', 'Eric Alan Wendell', 'Page Dreher', 'James Koons']|['Peter Medak']
1863|Major League: Back to the Minors|1998|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|At the behest of Roger Dorn -- the Minnesota Twins' silver-tongued new owner -- washed-up minor league hurler Gus Cantrell steps up to the plate to take over as skipper of the club's hapless farm team. But little does he know that Dorn has an ulterior motive to generate publicity with a grudge match between the big leaguers and their ragtag Triple A affiliate.|['Scott Bakula', 'Corbin Bernsen', 'Dennis Haysbert', 'Takaaki Ishibashi', 'Jensen Daggett', 'Eric Bruskotter', 'Walton Goggins', 'Ted McGinley', 'Kenny Johnson', 'Judson Mills', 'Lobo Sebastian', 'Thom Barry', 'Peter MacKenzie', 'Tim DiFilippo', 'Tom DiFilippo', 'Ted DiFilippo', 'Bob Uecker', 'Steve Yeager', 'Larry Brandenburg', 'Jack Baun', 'Mike Schatz', 'Joe Kelly', 'J. Don Ferguson', 'Brian Beegle', 'Ted Manson', 'Ronald Bowman', 'Alex Van', 'Tim Ware', 'Robert M. Egan', 'Michael A. Lynch', 'Richard Bruce Doughty', 'Al Hamacher', 'Natalie Hendrix Tate', 'Stephen Hardig', 'Letroy Myers', 'Gary P. Pozsik', 'André Tardieu', 'Brien Straw', 'R.J. Kackley', 'Bradley Crable', 'Ken Medlock', 'Lucinda Whitaker', 'Kimberly Herndon', 'Elizabeth Diane Wells', 'Gary Murphy', 'Scott Foxhall', 'Warren Pepper', 'Dee Thompson', 'Raymond Sterling', 'Ron Clinton Smith', 'Richie Dye', 'Dolan Wilson', 'Laura-Shay Griffin', 'Mark Storm', 'Eric Corps', 'Josh Fauske', 'Kawri Brown', 'Darren McClellan', 'Sean McClellan', 'James Nichols', 'Luke Owens-Bragg', 'Tyler Bain', 'Justin Lopez', 'Tim Cossins', 'Andy Barkett', 'Frank Charles', 'Daniel Fagley', 'Jason Lakeman', 'Greg Shephard', 'Skip Shipp', 'Allen Ritter', 'Robert White', 'Darrick Williams', 'Mark Kanapo', 'Marcus Hugee', 'Dan Frarraccio', 'Jason Berry', 'Bradley Oates', 'Matt Toms', 'Kenneth Nelson', 'Scott Peek', 'Warren Lewis', 'Jimmy Eby', 'Greg Martin', 'Brian Vandell', 'Craig Halter', 'Ryan Butler', 'David Huss', 'Austin Alexander', 'Thomas Ragan', 'Damon Shabeldeen', 'George Huckabee', 'Tony Noviello', 'Joel Fenske', 'Scott Wease', 'Dennis Carpin', 'Bobby Hayward', 'Steve Conte', 'Jeff Patterson', 'Steve Deal', 'Brian Batson', 'Donald Morillo', 'Brett Fallow', 'Ed Hill', 'Avery Fields', 'Jim Lynch', 'Todd Brown']|['John Warren']
